,constellation,total_emissions_t,emission_per_capacity,emission_per_sqkm,emission_for_every_cost,mission_number,mission_total_emissions,mission_emission_per_capacity,mission_emission_per_sqkm,mission_emission_for_every_cost
541,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
542,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
543,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
544,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
545,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
546,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
547,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
548,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
549,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
550,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
551,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
552,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
553,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
554,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
555,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
556,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
557,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
558,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
559,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
560,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
561,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
562,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
563,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
564,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
565,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
566,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
567,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
568,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
569,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
570,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
571,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
572,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
573,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
574,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
575,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
576,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
577,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
578,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
579,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
580,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
581,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
582,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
583,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
584,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
585,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
586,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
587,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
588,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
589,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
590,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
591,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
592,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
593,Starlink,240276.477216,0.0026883852579599,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
594,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
595,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
596,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
597,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
598,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
599,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
600,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
601,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
602,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
603,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
604,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
605,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
606,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
607,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
608,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
609,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
610,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
611,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
612,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
613,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
614,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
615,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
616,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
617,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
618,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
619,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
620,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
621,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
622,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
623,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
624,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
625,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
626,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
627,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
628,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
629,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
630,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
631,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
632,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
633,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
634,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
635,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
636,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
637,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
638,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
639,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
640,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
641,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
642,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
643,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
644,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
645,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
646,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
647,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
648,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
649,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
650,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
651,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
652,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
653,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
654,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
655,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
656,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
657,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
658,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
659,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
660,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
661,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
662,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
663,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
664,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
665,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
666,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
667,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
668,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
669,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
670,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
671,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
672,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
673,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
674,Starlink,240276.477216,0.0018747144367012,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
675,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
676,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
677,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
678,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
679,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
680,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
681,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
682,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
683,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
684,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
685,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
686,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
687,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
688,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
689,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
690,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
691,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
692,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
693,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
694,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
695,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
696,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
697,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
698,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
699,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
700,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
701,Starlink,240276.477216,0.0023763733072698,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
702,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
703,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
704,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
705,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
706,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
707,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.000247076293557,74,17780459.313984,0.018283645723218,154.2716322830965,0.018283645723218
708,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
709,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
710,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002446182356514,74,17780459.313984,0.018101749438203602,154.2716322830965,0.018101749438203602
711,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
712,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
713,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002341011510603,74,17780459.313984,0.0173234851784622,154.2716322830965,0.0173234851784622
714,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
715,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
716,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002318933293111,74,17780459.313984,0.0171601063690214,154.2716322830965,0.0171601063690214
717,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
718,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
719,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002297267626765,74,17780459.313984,0.016999780438061,154.2716322830965,0.016999780438061
720,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
721,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
722,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002204268457918,74,17780459.313984,0.0163115865885932,154.2716322830965,0.0163115865885932
723,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
724,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
725,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002184683384936,74,17780459.313984,0.0161666570485264,154.2716322830965,0.0161666570485264
726,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
727,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
728,Starlink,240276.477216,0.0030947135036758,2.084751787609412,0.0002165443276295,74,17780459.313984,0.016024280244582998,154.2716322830965,0.016024280244582998
729,Starlink,240276.477216,0.0041205838886436,2.084751787609412,0.0002495842527198,74,17780459.313984,0.0184692347012652,154.2716322830965,0.0184692347012652
