constellation,number_of_satellites,distance,satellite_coverage_area,iteration,path_loss,random_variation,antenna_gain,eirp,received_power,noise,cnr,spectral_efficiency,channel_capacity,aggregate_capacity,capacity_kmsq,capacity_per_single_satellite
starlink,60,1556.285642162132,8500000.0,24,178.93783922434451,0.04937763852097696,36.35178524089886,66.35178524089886,-93.11605398344565,-89.99782907027767,-3.1182249131679782,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,25,179.67024668643,0.7817851006064566,36.35178524089886,66.35178524089886,-93.84846144553114,-89.99782907027767,-3.8506323752534684,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,26,179.18455915798205,0.2960975721585076,36.35178524089886,66.35178524089886,-93.36277391708319,-89.99782907027767,-3.364944846805514,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,27,178.92579169378942,0.037330107965892534,36.35178524089886,66.35178524089886,-93.10400645289056,-89.99782907027767,-3.1061773826128842,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,28,179.98761545075735,1.099153864933818,36.35178524089886,66.35178524089886,-94.16583020985848,-89.99782907027767,-4.168001139580809,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,29,179.1860142033167,0.29755261749315115,36.35178524089886,66.35178524089886,-93.36422896241783,-89.99782907027767,-3.3663998921401515,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,30,179.0600302056692,0.1715686198456515,36.35178524089886,66.35178524089886,-93.23824496477033,-89.99782907027767,-3.2404158944926564,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,31,179.8228169442825,0.9343553584589642,36.35178524089886,66.35178524089886,-94.00103170338363,-89.99782907027767,-4.003202633105957,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,32,179.23788627982196,0.34942469399844356,36.35178524089886,66.35178524089886,-93.4161010389231,-89.99782907027767,-3.4182719686454277,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,33,180.04439944628436,1.1559378604608186,36.35178524089886,66.35178524089886,-94.2226142053855,-89.99782907027767,-4.2247851351078225,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,34,179.12742197521843,0.23896038939488937,36.35178524089886,66.35178524089886,-93.30563673431956,-89.99782907027767,-3.3078076640418885,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,35,180.7732857754669,1.8848241896433573,36.35178524089886,66.35178524089886,-94.95150053456803,-89.99782907027767,-4.953671464290352,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,36,179.2370488609822,0.34858727515869115,36.35178524089886,66.35178524089886,-93.41526362008335,-89.99782907027767,-3.4174345498056766,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,37,179.92266115629022,1.0341995704666873,36.35178524089886,66.35178524089886,-94.10087591539136,-89.99782907027767,-4.103046845113681,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,38,179.28545689886838,0.39699531304483254,36.35178524089886,66.35178524089886,-93.46367165796951,-89.99782907027767,-3.4658425876918386,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,39,181.38290127862774,2.4944396928041943,36.35178524089886,66.35178524089886,-95.56111603772888,-89.99782907027767,-5.563286967451205,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,40,179.02034479263438,0.13188320681085186,36.35178524089886,66.35178524089886,-93.19855955173551,-89.99782907027767,-3.200730481457839,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,41,179.45531542428162,0.5668538384580929,36.35178524089886,66.35178524089886,-93.63353018338276,-89.99782907027767,-3.6357011131050854,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,42,179.23384444983074,0.3453828640071981,36.35178524089886,66.35178524089886,-93.41205920893188,-89.99782907027767,-3.4142301386542044,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,43,179.51636243731923,0.6279008514957017,36.35178524089886,66.35178524089886,-93.69457719642037,-89.99782907027767,-3.696748126142694,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,44,180.80212500670942,1.9136634208858867,36.35178524089886,66.35178524089886,-94.98033976581056,-89.99782907027767,-4.982510695532881,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,45,181.51857303997545,2.6301114541519275,36.35178524089886,66.35178524089886,-95.69678779907659,-89.99782907027767,-5.698958728798914,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,46,179.65279680622024,0.7643352203967163,36.35178524089886,66.35178524089886,-93.83101156532138,-89.99782907027767,-3.833182495043701,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,47,179.05573661923827,0.16727503341472794,36.35178524089886,66.35178524089886,-93.23395137833941,-89.99782907027767,-3.236122308061738,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,48,179.42314482187197,0.5346832360484344,36.35178524089886,66.35178524089886,-93.60135958097311,-89.99782907027767,-3.6035305106954354,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,49,180.0491731789214,1.1607115930978464,36.35178524089886,66.35178524089886,-94.22738793802253,-89.99782907027767,-4.229558867744856,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,50,178.9500869314247,0.0616253456011711,36.35178524089886,66.35178524089886,-93.12830169052583,-89.99782907027767,-3.130472620248156,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,51,179.02249701584708,0.13403543002354198,36.35178524089886,66.35178524089886,-93.20071177494822,-89.99782907027767,-3.202882704670543,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,52,179.40073349735886,0.5122719115353234,36.35178524089886,66.35178524089886,-93.57894825646,-89.99782907027767,-3.5811191861823204,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,53,179.49475618376243,0.606294597938906,36.35178524089886,66.35178524089886,-93.67297094286357,-89.99782907027767,-3.675141872585897,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,54,179.2116541155669,0.3231925297433491,36.35178524089886,66.35178524089886,-93.38986887466803,-89.99782907027767,-3.3920398043903504,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,55,179.03979192332818,0.15133033750466032,36.35178524089886,66.35178524089886,-93.21800668242932,-89.99782907027767,-3.2201776121516446,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,56,183.51693403481312,4.628472448989587,36.35178524089886,66.35178524089886,-97.69514879391426,-89.99782907027767,-7.697319723636582,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,57,179.71106445174138,0.8226028659178367,36.35178524089886,66.35178524089886,-93.88927921084252,-89.99782907027767,-3.8914501405648423,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,58,179.18791316831653,0.2994515824930001,36.35178524089886,66.35178524089886,-93.36612792741766,-89.99782907027767,-3.3682988571399903,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,59,179.87596929579007,0.9875077099665308,36.35178524089886,66.35178524089886,-94.05418405489121,-89.99782907027767,-4.0563549846135345,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,60,186.12964325807104,7.24118167224751,36.35178524089886,66.35178524089886,-100.30785801717218,-89.99782907027767,-10.310028946894505,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,61,179.5593535073997,0.6708919215761515,36.35178524089886,66.35178524089886,-93.73756826650083,-89.99782907027767,-3.739739196223155,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,62,178.99577390104415,0.10731231522062135,36.35178524089886,66.35178524089886,-93.17398866014528,-89.99782907027767,-3.176159589867609,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,63,179.5015027652756,0.6130411794520678,36.35178524089886,66.35178524089886,-93.67971752437674,-89.99782907027767,-3.6818884540990666,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,64,179.76163947489783,0.8731778890742968,36.35178524089886,66.35178524089886,-93.93985423399897,-89.99782907027767,-3.942025163721297,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,65,178.9219927189673,0.03353113314376792,36.35178524089886,66.35178524089886,-93.10020747806843,-89.99782907027767,-3.102378407790752,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,66,195.47334313773848,16.58488155191494,36.35178524089886,66.35178524089886,-109.65155789683962,-89.99782907027767,-19.653728826561945,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,67,180.22196705690277,1.3335054710792407,36.35178524089886,66.35178524089886,-94.40018181600391,-89.99782907027767,-4.402352745726233,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,68,179.88500078524862,0.9965391994250782,36.35178524089886,66.35178524089886,-94.06321554434976,-89.99782907027767,-4.065386474072085,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,69,180.4000012415824,1.5115396557588663,36.35178524089886,66.35178524089886,-94.57821600068354,-89.99782907027767,-4.580386930405865,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,70,183.9221508571272,5.033689271303665,36.35178524089886,66.35178524089886,-98.10036561622834,-89.99782907027767,-8.10253654595067,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,71,179.282480735816,0.39401914999245874,36.35178524089886,66.35178524089886,-93.46069549491713,-89.99782907027767,-3.462866424639458,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,72,179.85662154171283,0.9681599558892944,36.35178524089886,66.35178524089886,-94.03483630081396,-89.99782907027767,-4.03700723053629,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,73,180.30814823578697,1.4196866499634415,36.35178524089886,66.35178524089886,-94.48636299488811,-89.99782907027767,-4.4885339246104365,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,74,179.62688357060577,0.738421984782228,36.35178524089886,66.35178524089886,-93.80509832970691,-89.99782907027767,-3.8072692594292334,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,75,179.46739202596805,0.5789304401445161,36.35178524089886,66.35178524089886,-93.64560678506919,-89.99782907027767,-3.6477777147915162,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,76,179.034462562429,0.14600097660548592,36.35178524089886,66.35178524089886,-93.21267732153015,-89.99782907027767,-3.2148482512524765,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,77,180.8469120628552,1.958450477031687,36.35178524089886,66.35178524089886,-95.02512682195635,-89.99782907027767,-5.027297751678674,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,78,179.55928789199055,0.6708263061670076,36.35178524089886,66.35178524089886,-93.73750265109169,-89.99782907027767,-3.7396735808140136,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,79,179.13016193247861,0.2417003466550793,36.35178524089886,66.35178524089886,-93.30837669157975,-89.99782907027767,-3.310547621302078,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,80,180.09507285631733,1.2066112704937875,36.35178524089886,66.35178524089886,-94.27328761541847,-89.99782907027767,-4.275458545140793,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,81,178.9986037414622,0.11014215563866814,36.35178524089886,66.35178524089886,-93.17681850056334,-89.99782907027767,-3.178989430285668,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,82,186.1145667673638,7.22610518154027,36.35178524089886,66.35178524089886,-100.29278152646495,-89.99782907027767,-10.294952456187275,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,83,181.86556215124807,2.977100565424527,36.35178524089886,66.35178524089886,-96.04377691034921,-89.99782907027767,-6.045947840071534,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,84,181.18369634773197,2.2952347619084423,36.35178524089886,66.35178524089886,-95.3619111068331,-89.99782907027767,-5.3640820365554305,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,85,181.21455501314102,2.326093427317483,36.35178524089886,66.35178524089886,-95.39276977224216,-89.99782907027767,-5.394940701964487,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,86,181.00387824499896,2.115416659175433,36.35178524089886,66.35178524089886,-95.1820930041001,-89.99782907027767,-5.184263933822422,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,87,178.9893731230039,0.10091153718037699,36.35178524089886,66.35178524089886,-93.16758788210504,-89.99782907027767,-3.1697588118273643,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,88,179.25129650007554,0.3628349142520035,36.35178524089886,66.35178524089886,-93.42951125917668,-89.99782907027767,-3.4316821888990034,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,89,179.12255891814564,0.23409733232210675,36.35178524089886,66.35178524089886,-93.30077367724678,-89.99782907027767,-3.302944606969106,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,90,179.060990933448,0.17252934762446626,36.35178524089886,66.35178524089886,-93.23920569254915,-89.99782907027767,-3.241376622271474,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,91,180.09137452572088,1.2029129398973382,36.35178524089886,66.35178524089886,-94.26958928482202,-89.99782907027767,-4.271760214544344,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,92,182.90329976924923,4.014838183425693,36.35178524089886,66.35178524089886,-97.08151452835037,-89.99782907027767,-7.083685458072694,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,93,180.87974707378504,1.9912854879615078,36.35178524089886,66.35178524089886,-95.05796183288618,-89.99782907027767,-5.060132762608504,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,94,180.31341749158878,1.4249559057652337,36.35178524089886,66.35178524089886,-94.49163225068992,-89.99782907027767,-4.493803180412243,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,95,181.7212035620544,2.832741976230875,36.35178524089886,66.35178524089886,-95.89941832115554,-89.99782907027767,-5.901589250877862,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,96,179.68955326689672,0.8010916810732008,36.35178524089886,66.35178524089886,-93.86776802599786,-89.99782907027767,-3.869938955720187,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,97,179.56181953180388,0.6733579459803426,36.35178524089886,66.35178524089886,-93.74003429090502,-89.99782907027767,-3.7422052206273406,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,98,179.42951068327392,0.5410490974503912,36.35178524089886,66.35178524089886,-93.60772544237506,-89.99782907027767,-3.6098963720973813,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,60,1556.285642162132,8500000.0,99,179.92743333786095,1.038971752037412,36.35178524089886,66.35178524089886,-94.10564809696208,-89.99782907027767,-4.10781902668441,1.647211,823.6055,13177.688,0.0015503162352941177,13177.688
starlink,120,1165.986706613759,4250000.0,0,176.57437987812347,0.1938325268166163,36.35178524089886,66.35178524089886,-90.7525946372246,-89.99782907027767,-0.7547655669469293,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,1,177.7300221044213,1.3494747531144287,36.35178524089886,66.35178524089886,-91.90823686352243,-89.99782907027767,-1.910407793244758,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,2,178.8530013216757,2.4724539703688193,36.35178524089886,66.35178524089886,-93.03121608077683,-89.99782907027767,-3.0333870104991547,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,3,176.7426941334375,0.3621467821306555,36.35178524089886,66.35178524089886,-90.92090889253865,-89.99782907027767,-0.9230798222609735,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,4,176.86623933177341,0.48569198046654866,36.35178524089886,66.35178524089886,-91.04445409087455,-89.99782907027767,-1.0466250205968777,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,5,176.47785008267257,0.09730273136572395,36.35178524089886,66.35178524089886,-90.65606484177371,-89.99782907027767,-0.6582357714960381,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,6,176.8627309324246,0.48218358111775084,36.35178524089886,66.35178524089886,-91.04094569152574,-89.99782907027767,-1.0431166212480605,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,7,178.4315016177141,2.0509542664072433,36.35178524089886,66.35178524089886,-92.60971637681524,-89.99782907027767,-2.611887306537568,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,8,176.69646262342272,0.315915272115848,36.35178524089886,66.35178524089886,-90.87467738252386,-89.99782907027767,-0.8768483122461816,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,9,176.86593471256933,0.485387361262456,36.35178524089886,66.35178524089886,-91.04414947167047,-89.99782907027767,-1.0463204013927907,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,10,177.88901941197673,1.5084720606698716,36.35178524089886,66.35178524089886,-92.06723417107787,-89.99782907027767,-2.0694051008001964,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,11,183.99643956601372,7.6158922147068715,36.35178524089886,66.35178524089886,-98.17465432511486,-89.99782907027767,-8.176825254837183,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,12,176.76516971743953,0.38462236613267897,36.35178524089886,66.35178524089886,-90.94338447654067,-89.99782907027767,-0.9455554062629972,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,13,177.8900135462447,1.5094661949378427,36.35178524089886,66.35178524089886,-92.06822830534583,-89.99782907027767,-2.0703992350681517,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,14,178.58997150857198,2.2094241572651154,36.35178524089886,66.35178524089886,-92.76818626767312,-89.99782907027767,-2.770357197395441,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,15,176.93341963109384,0.5528722797869708,36.35178524089886,66.35178524089886,-91.11163439019498,-89.99782907027767,-1.1138053199173044,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,16,178.32350119795166,1.942953846644798,36.35178524089886,66.35178524089886,-92.5017159570528,-89.99782907027767,-2.5038868867751205,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,17,178.5699538336447,2.1894064823378305,36.35178524089886,66.35178524089886,-92.74816859274583,-89.99782907027767,-2.7503395224681526,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,18,177.89096106274698,1.5104137114401255,36.35178524089886,66.35178524089886,-92.06917582184812,-89.99782907027767,-2.071346751570445,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,19,176.45161877231226,0.07107142100540238,36.35178524089886,66.35178524089886,-90.6298335314134,-89.99782907027767,-0.6320044611357218,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,20,178.23295522872283,1.8524078774159791,36.35178524089886,66.35178524089886,-92.41116998782397,-89.99782907027767,-2.413340917546293,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
starlink,120,1165.986706613759,4250000.0,21,178.37116744354984,1.9906200922429695,36.35178524089886,66.35178524089886,-92.54938220265097,-89.99782907027767,-2.5515531323733,1.647211,823.6055,13177.688,0.0031006324705882353,13177.688
